id,door buster,in stock,is online,launch date,has image,status code,status,Has Price,Price
65233,0,0,0,10/20/2015,0,3,Active,3,1029
65234,1,1,1,11/20/2015,1,2,In Progress,2,4.24
65235,1,0,0,11/13/2015,1,1,Not Started,0,0
65236,1,1,1,11/28/2015,1,1,Not Started,2,8
65237,1,0,1,12/3/2015,0,4,-,3,19.36
65238,0,0,0,11/22/2015,0,2,In Progress,0,0
65239,1,1,0,10/22/2015,1,1,Not Started,1,1.41
65240,1,1,1,10/5/2015,0,3,Active,3,648
65241,1,1,1,12/9/2015,0,2,In Progress,4,9604
65242,1,0,1,10/7/2015,0,2,In Progress,4,17.31
65243,1,0,1,10/21/2015,0,2,In Progress,2,18
65244,1,0,0,11/17/2015,0,1,Not Started,3,8.65
65245,1,1,0,12/22/2015,1,3,Active,3,32.08
65246,1,1,1,11/7/2015,0,3,Active,0,0
65247,0,0,0,10/29/2015,1,2,In Progress,3,25.46
65248,1,1,0,10/17/2015,1,4,-,2,2.83
65249,0,1,1,12/10/2015,1,1,Not Started,4,4
65250,0,0,0,10/18/2015,1,1,Not Started,2,5.66
65251,0,1,1,10/30/2015,0,3,Active,1,4
65252,0,1,0,10/11/2015,1,3,Active,3,2.88
65253,1,0,0,12/31/2015,1,2,In Progress,2,72
65254,0,1,0,12/4/2015,1,3,Active,2,9.9
65255,1,0,1,10/25/2015,0,2,In Progress,0,0
65256,0,1,0,12/28/2015,1,4,-,1,2.65
65257,1,1,1,11/14/2015,1,4,-,0,0
65258,0,1,0,10/30/2015,1,1,Not Started,3,7.21
65259,0,1,1,11/30/2015,1,4,-,3,5.77
65260,1,1,1,12/27/2015,1,1,Not Started,1,1.59
65261,0,1,0,10/4/2015,1,3,Active,3,24
65262,1,0,1,10/12/2015,1,2,In Progress,1,1.71
65263,1,1,1,10/21/2015,0,1,Not Started,0,0
65264,1,1,1,12/12/2015,1,3,Active,2,72
65265,0,1,0,10/31/2015,0,4,-,2,4.24
65266,0,1,0,10/5/2015,0,2,In Progress,1,7
65267,1,1,1,11/10/2015,0,4,-,4,2500
65268,0,1,1,10/9/2015,0,2,In Progress,2,72
65269,1,0,0,12/31/2015,1,3,Active,3,13.86
65270,0,1,1,10/16/2015,1,4,-,1,1.44
65271,0,1,0,11/30/2015,0,4,-,3,10.1
65272,1,0,1,12/26/2015,1,3,Active,2,98
65273,1,0,1,10/19/2015,0,3,Active,3,13.86
65274,0,1,0,12/4/2015,1,3,Active,1,1.91
65275,0,1,1,10/7/2015,0,1,Not Started,2,32
65276,1,1,1,12/25/2015,1,1,Not Started,3,19.36
65277,1,1,0,12/1/2015,0,3,Active,1,2.65
65278,1,0,0,10/24/2015,1,4,-,1,2.65
65279,0,0,1,10/23/2015,0,2,In Progress,2,4.24
65280,1,0,0,12/3/2015,1,4,-,2,8
65281,1,0,1,11/17/2015,0,4,-,1,1.82
65282,0,0,0,11/4/2015,1,4,-,2,2.83
65283,1,0,1,10/13/2015,0,1,Not Started,1,2
65284,1,0,0,12/3/2015,0,1,Not Started,2,4.16
65285,1,1,0,10/24/2015,0,3,Active,2,8
65286,0,0,1,12/25/2015,1,4,-,1,2.45
65287,0,0,1,11/2/2015,1,1,Not Started,3,4.9
65288,0,0,1,10/30/2015,1,1,Not Started,2,8
65289,1,0,1,11/10/2015,0,2,In Progress,4,4
65290,0,0,1,10/3/2015,1,1,Not Started,0,0
65291,0,1,0,10/19/2015,0,2,In Progress,4,5184
65292,1,1,0,12/15/2015,0,3,Active,1,1.73
65293,1,0,1,10/2/2015,0,3,Active,2,98
65294,1,1,1,11/27/2015,0,2,In Progress,2,5.66
65295,0,0,1,10/4/2015,0,4,-,3,10.1
65296,0,0,0,12/7/2015,1,4,-,0,0
65297,0,0,0,11/2/2015,0,2,In Progress,4,9604
65298,1,1,1,10/26/2015,1,3,Active,0,0
65299,1,0,1,10/5/2015,1,4,-,0,0
65300,1,1,1,10/9/2015,0,2,In Progress,4,18
65301,0,1,0,11/6/2015,0,3,Active,4,17.31
65302,0,1,1,11/8/2015,1,4,-,3,81
65303,1,1,0,12/25/2015,1,3,Active,2,2.83
65304,1,0,0,12/4/2015,1,3,Active,2,2
65305,0,0,1,11/19/2015,1,4,-,3,19.36
65306,0,0,1,12/7/2015,1,3,Active,3,5.77
65307,0,0,1,12/1/2015,1,4,-,2,18
65308,0,1,0,10/15/2015,0,1,Not Started,1,3
65309,1,1,0,12/20/2015,1,1,Not Started,3,192
65310,1,1,1,10/30/2015,1,2,In Progress,1,1.91
65311,1,1,0,11/7/2015,1,2,In Progress,2,2
65312,0,0,1,10/31/2015,0,2,In Progress,1,2.45
65313,0,1,0,10/21/2015,0,1,Not Started,1,3
65314,0,0,1,10/21/2015,1,4,-,1,2.45
65315,0,0,0,10/31/2015,0,3,Active,2,2
65316,1,1,1,11/3/2015,0,4,-,3,19.36
65317,0,1,0,11/29/2015,0,2,In Progress,3,13.86
65318,1,1,1,10/19/2015,0,3,Active,0,0
65319,0,1,1,10/17/2015,1,1,Not Started,4,1024
65320,1,1,0,10/19/2015,0,1,Not Started,2,32
65321,1,0,1,10/4/2015,0,1,Not Started,2,72
65322,0,0,0,12/29/2015,1,4,-,3,24
65323,1,0,0,11/22/2015,1,1,Not Started,0,0
65324,0,0,1,12/5/2015,1,2,In Progress,3,1029
65325,1,1,1,11/30/2015,0,3,Active,0,0
65326,1,1,1,12/10/2015,0,4,-,2,4.61
65327,1,0,1,10/10/2015,0,3,Active,1,1.71
65328,1,1,1,10/18/2015,0,4,-,4,5184
65329,1,0,1,12/8/2015,0,3,Active,1,1.44
65330,0,1,0,11/26/2015,0,1,Not Started,1,1.82
65331,1,1,1,10/25/2015,0,2,In Progress,1,1.59
65332,1,0,1,12/9/2015,1,1,Not Started,3,648
65333,1,0,1,11/18/2015,1,1,Not Started,0,0
65334,1,1,1,12/13/2015,1,1,Not Started,2,3.17
65335,1,1,1,12/23/2015,1,4,-,4,8
65336,1,0,0,12/5/2015,0,4,-,0,0
65337,1,0,1,11/8/2015,0,4,-,2,72
65338,0,0,1,12/12/2015,1,3,Active,3,2.88
65339,0,0,1,10/18/2015,1,2,In Progress,2,7.07
65340,0,0,1,11/25/2015,0,4,-,0,0
65341,1,1,0,11/30/2015,0,4,-,1,1.59
65342,1,0,0,12/24/2015,0,3,Active,1,1.59
65343,1,1,1,12/24/2015,0,4,-,1,1.44
65344,0,0,0,12/5/2015,1,2,In Progress,4,18
65345,0,0,0,12/10/2015,1,3,Active,0,0
65346,1,1,0,10/5/2015,0,3,Active,2,32
65347,0,0,1,10/5/2015,0,4,-,4,9604
65348,1,0,1,10/28/2015,0,2,In Progress,0,0
65349,1,0,0,11/20/2015,1,1,Not Started,2,8
65350,0,1,0,11/3/2015,1,2,In Progress,0,0
65351,1,1,0,12/23/2015,0,3,Active,4,8
65352,0,1,0,10/30/2015,1,1,Not Started,1,1.71
65353,1,1,0,10/26/2015,1,1,Not Started,2,9.9
65354,1,0,0,12/18/2015,0,2,In Progress,3,375
65355,0,0,0,11/16/2015,1,4,-,0,0
65356,1,0,0,10/1/2015,1,2,In Progress,2,9.9
65357,1,1,1,11/9/2015,1,2,In Progress,4,13.57
65358,1,1,1,12/11/2015,0,4,-,2,2.83
65359,0,0,0,12/19/2015,0,2,In Progress,4,98
65360,1,0,0,12/17/2015,0,1,Not Started,1,1.26
65361,0,0,1,10/10/2015,0,1,Not Started,1,1.73
65362,0,0,1,11/7/2015,0,2,In Progress,3,10.1
65363,1,0,0,10/21/2015,1,3,Active,2,2.83
65364,0,1,0,10/14/2015,0,2,In Progress,3,9
65365,1,1,1,11/22/2015,0,4,-,0,0
65366,0,1,1,10/10/2015,0,2,In Progress,0,0
65367,1,0,1,12/24/2015,0,1,Not Started,2,2
65368,0,1,0,12/12/2015,0,2,In Progress,4,5184
65369,0,1,0,12/15/2015,0,1,Not Started,0,0
65370,1,0,0,10/6/2015,1,4,-,2,18
65371,1,0,1,12/8/2015,1,2,In Progress,1,1.71
65372,0,0,1,10/8/2015,0,1,Not Started,4,10.08
65373,0,0,0,12/2/2015,0,1,Not Started,2,4.61
65374,1,1,1,11/20/2015,1,3,Active,1,2.24
65375,0,1,0,11/30/2015,0,4,-,2,8.49
65376,0,1,0,10/31/2015,1,2,In Progress,2,3.68
65377,0,1,1,10/25/2015,0,3,Active,0,0
65378,0,1,1,10/6/2015,1,3,Active,1,1.82
65379,0,0,1,12/2/2015,0,1,Not Started,0,0
65380,0,1,0,10/11/2015,1,2,In Progress,0,0
65381,1,1,1,10/16/2015,0,1,Not Started,0,0
65382,1,0,0,10/30/2015,0,2,In Progress,3,192
65383,1,1,1,11/30/2015,0,4,-,1,7
65384,1,1,1,10/18/2015,1,4,-,4,4
65385,0,0,1,12/1/2015,1,2,In Progress,1,2
65386,1,1,0,12/23/2015,0,2,In Progress,0,0
65387,0,0,0,10/28/2015,1,2,In Progress,1,7
65388,1,1,0,11/13/2015,0,2,In Progress,4,5184
65389,0,0,1,11/24/2015,0,1,Not Started,1,1.82
65390,1,1,1,10/11/2015,1,3,Active,4,8
65391,0,1,0,10/19/2015,1,4,-,4,4
65392,1,1,0,12/13/2015,1,1,Not Started,4,6.87
65393,0,1,1,10/4/2015,0,2,In Progress,4,1024
65394,1,0,0,10/18/2015,1,3,Active,2,8
65395,0,0,1,12/21/2015,0,3,Active,2,8
65396,1,1,0,10/30/2015,0,4,-,1,1.82
65397,1,0,1,12/23/2015,0,4,-,1,1.41
65398,0,1,0,11/5/2015,0,2,In Progress,4,72
65399,0,0,1,11/10/2015,1,3,Active,2,72
65400,1,0,0,12/4/2015,1,1,Not Started,3,2.88
65401,1,1,0,12/23/2015,0,2,In Progress,0,0
65402,0,0,0,10/16/2015,0,2,In Progress,2,7.07
65403,0,1,1,11/6/2015,0,1,Not Started,1,1.59
65404,1,0,1,12/11/2015,0,4,-,3,7.21
65405,1,1,0,10/12/2015,1,1,Not Started,4,13.57
65406,1,0,0,10/15/2015,0,1,Not Started,4,9604
65407,0,0,0,12/18/2015,0,2,In Progress,0,0
65408,1,0,1,12/15/2015,1,3,Active,1,1.71
65409,1,0,0,10/7/2015,0,1,Not Started,3,19.36
65410,1,0,0,11/19/2015,0,4,-,1,1.82
65411,0,1,0,10/19/2015,0,2,In Progress,3,2.88
65412,0,1,0,12/25/2015,1,4,-,4,9604
65413,0,1,1,11/11/2015,0,3,Active,0,0
65414,0,1,1,12/1/2015,1,4,-,3,5.77
65415,0,0,1,10/18/2015,1,2,In Progress,3,10.1
65416,1,1,1,12/21/2015,1,2,In Progress,1,1.59
65417,0,1,0,12/17/2015,0,1,Not Started,4,1024
65418,0,1,1,11/5/2015,0,3,Active,0,0
65419,0,0,1,10/17/2015,1,4,-,1,2.24
65420,0,1,0,11/6/2015,0,1,Not Started,2,2.62
65421,0,1,0,12/11/2015,1,2,In Progress,4,64
65422,1,1,0,12/4/2015,0,4,-,2,72
65423,0,1,0,11/24/2015,0,3,Active,4,2500
65424,0,1,0,11/22/2015,1,2,In Progress,2,3.17
65425,1,1,1,11/16/2015,0,1,Not Started,0,0
65426,1,0,1,12/20/2015,1,4,-,2,3.17
65427,0,0,0,12/6/2015,0,2,In Progress,0,0
65428,1,0,0,10/2/2015,0,4,-,4,18
65429,0,1,0,12/21/2015,1,1,Not Started,0,0
65430,1,1,1,12/2/2015,0,4,-,0,0
65431,1,0,1,11/7/2015,1,4,-,2,5.66
65432,1,1,1,11/5/2015,1,3,Active,4,32
65433,1,0,1,10/3/2015,0,2,In Progress,1,5
65434,0,1,1,11/6/2015,1,1,Not Started,1,1.41
65435,0,1,0,11/26/2015,1,4,-,1,1.73
65436,1,0,1,10/20/2015,0,3,Active,2,2.62
65437,0,0,1,11/6/2015,0,3,Active,0,0
65438,1,0,0,12/27/2015,0,1,Not Started,0,0
65439,0,0,0,10/31/2015,0,1,Not Started,2,50
65440,0,0,0,12/30/2015,1,2,In Progress,4,4
65441,0,1,0,12/4/2015,1,2,In Progress,2,72
65442,1,0,1,11/3/2015,0,2,In Progress,4,50
65443,0,1,1,12/27/2015,1,4,-,1,1.59
65444,1,1,0,12/26/2015,0,2,In Progress,0,0
65445,1,1,0,10/9/2015,1,2,In Progress,3,192
65446,1,1,0,11/23/2015,0,3,Active,4,10.08
65447,0,1,0,12/10/2015,1,4,-,4,4
65448,0,0,1,11/30/2015,1,1,Not Started,2,5.66
65449,1,1,0,12/1/2015,1,3,Active,1,2
65450,0,0,1,12/17/2015,1,4,-,2,7.07
65451,0,0,1,10/9/2015,1,3,Active,3,9
65452,1,0,0,11/26/2015,0,4,-,4,18
65453,1,1,0,10/25/2015,1,4,-,1,1.44
65454,1,0,0,12/31/2015,1,1,Not Started,1,2.24
65455,0,1,1,11/13/2015,0,4,-,4,98
65456,1,1,1,12/3/2015,1,4,-,2,2
65457,1,0,0,11/12/2015,0,4,-,1,2.65
65458,0,0,1,10/15/2015,1,2,In Progress,2,3.17
65459,1,0,1,11/10/2015,0,1,Not Started,1,2.65
65460,0,0,1,12/2/2015,0,2,In Progress,0,0
65461,1,0,0,12/23/2015,1,4,-,1,1.59
65462,0,0,1,11/12/2015,0,2,In Progress,2,4.16
65463,1,1,0,10/9/2015,0,1,Not Started,4,8
65464,0,1,0,11/28/2015,0,1,Not Started,3,2.88
65465,1,1,0,12/7/2015,1,1,Not Started,2,32
65466,1,1,1,11/18/2015,1,3,Active,3,24
65467,0,0,1,10/25/2015,1,1,Not Started,1,7
65468,1,1,1,11/7/2015,0,3,Active,1,2.45
65469,0,1,0,12/18/2015,0,4,-,0,0
65470,1,0,1,11/27/2015,1,4,-,4,50
65471,1,1,1,12/18/2015,1,3,Active,0,0
65472,1,1,0,11/14/2015,0,4,-,1,1.44
65473,0,1,1,12/9/2015,0,1,Not Started,4,72
65474,0,1,0,10/2/2015,0,4,-,3,2.88
65475,1,0,0,11/26/2015,1,1,Not Started,2,9.9
65476,1,0,0,10/6/2015,0,1,Not Started,2,3.68
65477,1,0,1,12/26/2015,1,1,Not Started,1,1.59
65478,1,0,1,10/3/2015,1,4,-,0,0
65479,0,1,1,12/11/2015,1,4,-,2,2.83
65480,0,0,1,10/12/2015,0,4,-,4,18
65481,1,0,0,10/8/2015,0,3,Active,0,0
65482,1,0,1,11/10/2015,0,1,Not Started,4,324
65483,0,1,1,12/7/2015,1,1,Not Started,2,4.16
65484,1,0,1,12/24/2015,0,3,Active,1,1.59
65485,0,0,0,11/30/2015,0,2,In Progress,4,10.08
65486,0,0,1,12/4/2015,0,3,Active,0,0
65487,0,0,0,12/13/2015,0,2,In Progress,4,10.08
65488,0,0,0,11/30/2015,0,2,In Progress,4,98
65489,1,0,1,11/19/2015,1,3,Active,2,8
65490,0,1,1,10/8/2015,0,1,Not Started,4,6.87
65491,1,0,0,12/30/2015,1,1,Not Started,2,4.61
65492,0,0,0,12/28/2015,1,2,In Progress,3,9
65493,1,1,1,11/12/2015,0,4,-,2,4.61
65494,0,0,1,11/11/2015,1,3,Active,3,4.33
65495,0,1,0,12/24/2015,1,4,-,2,7.07
65496,0,1,1,12/3/2015,0,4,-,3,4.33
65497,1,0,1,12/20/2015,0,3,Active,1,2
65498,0,0,0,12/19/2015,0,1,Not Started,3,8.65
65499,1,1,0,12/28/2015,1,2,In Progress,4,6.87
65500,0,1,1,11/27/2015,1,4,-,1,4
65501,0,0,1,11/20/2015,0,2,In Progress,4,50
65502,1,1,0,10/5/2015,1,3,Active,3,4.9
65503,0,0,0,10/4/2015,1,4,-,4,98
65504,0,1,0,10/18/2015,1,2,In Progress,3,648
65505,1,0,0,10/23/2015,0,2,In Progress,0,0
65506,0,1,1,12/9/2015,0,2,In Progress,4,13.57
65507,0,0,0,12/24/2015,0,1,Not Started,1,1.26
65508,0,1,1,10/10/2015,0,4,-,1,4
65509,1,1,1,12/29/2015,0,1,Not Started,0,0
65510,1,0,0,12/21/2015,1,4,-,4,17.31
65511,0,1,1,10/5/2015,1,1,Not Started,3,25.46
65512,0,0,0,12/26/2015,1,2,In Progress,1,4
65513,1,0,1,11/29/2015,0,4,-,1,1.26
65514,1,0,0,12/28/2015,0,2,In Progress,1,2
65515,0,1,0,12/17/2015,1,1,Not Started,1,1.82
65516,0,1,0,10/2/2015,0,4,-,4,324
65517,0,1,1,11/5/2015,1,3,Active,1,3
65518,1,1,0,11/10/2015,0,2,In Progress,0,0
65519,0,1,1,11/19/2015,0,2,In Progress,3,9
65520,0,1,1,10/25/2015,0,2,In Progress,1,1.41
65521,1,1,0,10/23/2015,0,2,In Progress,3,648
65522,1,0,0,11/20/2015,0,4,-,3,13.86
65523,0,0,0,12/13/2015,1,1,Not Started,2,8.49
65524,1,0,0,12/26/2015,0,4,-,2,7.07
65525,1,1,1,11/25/2015,0,4,-,3,4.33
65526,0,0,0,11/18/2015,0,3,Active,2,2.83
65527,1,0,1,12/8/2015,1,3,Active,0,0
65528,0,1,1,12/25/2015,0,3,Active,0,0
65529,1,1,1,11/24/2015,1,3,Active,4,9604
65530,0,0,1,11/11/2015,1,2,In Progress,2,18
65531,1,1,0,11/22/2015,0,4,-,3,648
65532,0,1,1,11/18/2015,1,1,Not Started,4,2500
65533,1,0,1,12/5/2015,1,4,-,2,4.61
65534,1,1,1,10/5/2015,1,3,Active,4,1024
65535,1,0,1,10/4/2015,0,3,Active,2,32
65536,0,0,0,10/31/2015,0,3,Active,3,10.1
65537,1,0,1,11/27/2015,0,4,-,3,8.65
65538,0,0,0,10/19/2015,0,2,In Progress,0,0
65539,0,0,1,10/27/2015,1,1,Not Started,1,1.91
65540,0,0,1,12/19/2015,0,4,-,1,1.59
65541,1,1,0,10/3/2015,1,2,In Progress,3,8.65
65542,0,0,1,10/12/2015,0,4,-,0,0
65543,0,1,0,12/26/2015,1,4,-,3,4.9
65544,1,0,1,11/8/2015,1,1,Not Started,0,0
65545,1,0,1,10/2/2015,1,3,Active,1,2
65546,0,1,1,11/5/2015,1,4,-,2,4.16
65547,1,0,0,10/9/2015,1,3,Active,4,10.08
65548,1,0,1,10/9/2015,0,2,In Progress,1,7
65549,0,0,0,12/3/2015,1,1,Not Started,3,375
65550,0,1,0,11/23/2015,1,3,Active,2,9.9
65551,0,1,0,10/7/2015,0,3,Active,0,0
65552,1,0,0,12/21/2015,1,2,In Progress,2,9.9
65553,0,0,0,10/24/2015,0,4,-,2,7.07
65554,1,1,1,12/21/2015,1,1,Not Started,2,8
65555,1,1,1,12/2/2015,0,3,Active,0,0
65556,0,1,0,10/3/2015,0,4,-,0,0
65557,0,0,1,10/31/2015,1,4,-,0,0
65558,0,0,1,12/31/2015,1,2,In Progress,4,21.26
65559,1,1,0,12/5/2015,1,1,Not Started,0,0
65560,1,1,0,11/19/2015,1,4,-,4,32
65561,0,1,0,11/7/2015,0,4,-,1,5
65562,1,1,0,12/11/2015,1,2,In Progress,1,2.65
65563,1,0,1,12/30/2015,0,3,Active,2,4.61
65564,0,0,0,11/3/2015,1,4,-,2,2
65565,0,1,1,11/24/2015,1,3,Active,3,13.86
65566,1,1,0,10/16/2015,1,2,In Progress,0,0
65567,0,0,1,12/5/2015,0,2,In Progress,2,8.49
65568,1,0,1,10/3/2015,1,1,Not Started,3,19.36
65569,0,1,1,12/8/2015,1,1,Not Started,0,0
65570,1,1,0,10/6/2015,0,4,-,0,0
65571,0,0,0,12/31/2015,1,2,In Progress,4,8
65572,0,1,1,11/22/2015,0,3,Active,2,18
65573,1,0,0,12/29/2015,0,2,In Progress,4,10.08
65574,1,1,1,11/4/2015,0,2,In Progress,2,2.62
65575,1,0,1,10/13/2015,1,4,-,1,2
65576,1,0,0,10/23/2015,1,4,-,2,72
65577,1,1,0,12/7/2015,0,1,Not Started,3,375
65578,0,0,1,11/3/2015,1,1,Not Started,1,1.71
65579,1,1,0,10/29/2015,0,2,In Progress,4,17.31
65580,1,1,0,11/30/2015,1,2,In Progress,4,4
65581,0,0,0,12/14/2015,0,1,Not Started,1,7
65582,1,1,1,11/18/2015,1,4,-,0,0
65583,1,1,0,10/18/2015,0,3,Active,3,1029
65584,0,0,0,10/30/2015,1,3,Active,4,1024
65585,0,1,0,11/5/2015,1,2,In Progress,2,3.17
65586,1,0,1,12/23/2015,1,2,In Progress,4,4
65587,1,1,1,12/20/2015,1,3,Active,4,72
65588,1,0,0,10/23/2015,0,3,Active,0,0
65589,0,1,1,12/3/2015,1,2,In Progress,0,0
65590,0,1,1,11/9/2015,1,4,-,2,50
65591,0,0,1,11/21/2015,0,1,Not Started,1,1.26
65592,1,0,1,11/20/2015,1,1,Not Started,0,0
65593,0,0,0,12/24/2015,1,3,Active,2,2
65594,0,0,0,12/15/2015,0,2,In Progress,2,8.49
65595,1,0,1,10/5/2015,1,3,Active,2,32
65596,1,1,1,12/14/2015,1,3,Active,4,17.31
65597,1,1,1,11/19/2015,1,3,Active,2,3.68
65598,0,0,1,11/8/2015,0,4,-,4,64
65599,0,0,0,10/1/2015,0,2,In Progress,1,6
65600,0,1,0,11/18/2015,0,2,In Progress,4,5184
65601,0,1,0,10/26/2015,0,1,Not Started,0,0
65602,0,0,0,12/7/2015,0,1,Not Started,3,10.1
65603,1,0,0,10/31/2015,1,3,Active,3,8.65
65604,0,0,1,11/15/2015,1,4,-,3,8.65
65605,1,0,1,11/4/2015,0,1,Not Started,2,8.49
65606,0,0,1,10/22/2015,0,1,Not Started,1,1.59
65607,0,0,0,12/23/2015,1,3,Active,3,24
65608,1,1,0,11/7/2015,1,1,Not Started,2,98
65609,0,1,0,12/2/2015,1,1,Not Started,2,2
65610,1,1,1,12/20/2015,0,3,Active,0,0
65611,1,1,1,10/14/2015,1,2,In Progress,2,98
65612,1,1,1,12/8/2015,1,3,Active,4,5184
65613,1,1,1,12/28/2015,1,1,Not Started,4,21.26
65614,1,1,1,12/26/2015,0,1,Not Started,4,1024
65615,0,0,1,10/5/2015,0,1,Not Started,4,13.57
65616,0,0,0,10/4/2015,0,2,In Progress,3,4.9
65617,1,0,1,12/8/2015,1,3,Active,3,7.21
65618,1,1,0,10/17/2015,0,3,Active,4,18
65619,0,0,1,11/24/2015,1,1,Not Started,4,21.26
65620,0,0,1,12/15/2015,1,4,-,4,9604
65621,0,0,0,12/17/2015,0,3,Active,0,0
65622,1,1,0,10/27/2015,1,1,Not Started,0,0
65623,1,1,1,12/16/2015,0,2,In Progress,1,1.59
65624,1,1,0,11/20/2015,0,3,Active,3,5.77
65625,0,0,1,10/12/2015,0,2,In Progress,4,21.26
65626,0,1,0,10/14/2015,0,4,-,0,0
65627,1,1,0,12/19/2015,1,3,Active,3,9
65628,0,1,1,11/18/2015,1,3,Active,3,32.08
65629,0,0,1,12/21/2015,1,2,In Progress,1,1.44
65630,0,0,0,11/14/2015,1,3,Active,1,3
65631,0,1,1,11/24/2015,1,2,In Progress,0,0
65632,1,1,1,10/25/2015,0,4,-,2,4.24
65633,1,1,0,12/16/2015,0,2,In Progress,3,19.36
65634,1,0,0,11/22/2015,1,4,-,4,2500
65635,1,1,0,12/25/2015,1,2,In Progress,0,0
65636,1,1,1,11/6/2015,1,4,-,2,7.07
65637,0,1,0,12/7/2015,1,1,Not Started,0,0
65638,1,1,1,12/6/2015,1,3,Active,0,0
65639,1,1,0,11/1/2015,0,2,In Progress,0,0
65640,1,0,1,11/10/2015,1,3,Active,2,2.83
65641,0,1,1,12/15/2015,0,3,Active,2,7.07
65642,0,0,0,10/14/2015,1,3,Active,2,72
65643,0,0,1,11/6/2015,1,2,In Progress,3,19.36
65644,1,0,1,11/16/2015,0,2,In Progress,0,0
65645,0,1,0,11/24/2015,0,4,-,1,2.24
65646,0,0,0,12/2/2015,1,2,In Progress,1,4
65647,0,0,1,11/8/2015,0,3,Active,3,192
65648,1,1,1,11/17/2015,1,4,-,2,3.68
65649,0,0,1,10/5/2015,1,2,In Progress,0,0
65650,1,1,1,10/1/2015,1,4,-,3,375
65651,1,0,1,10/12/2015,1,4,-,3,4.9
65652,1,1,0,10/23/2015,1,2,In Progress,1,3
65653,0,0,1,12/10/2015,1,4,-,2,8.49
65654,1,0,0,12/25/2015,1,2,In Progress,1,1.71
65655,0,1,1,10/22/2015,0,3,Active,1,1.41
65656,1,1,1,10/13/2015,0,1,Not Started,0,0
65657,0,0,1,12/24/2015,0,2,In Progress,1,2
65658,1,0,1,12/7/2015,1,3,Active,4,5184
65659,1,1,0,12/26/2015,1,4,-,2,50
65660,0,0,0,10/1/2015,1,4,-,3,81
65661,0,1,0,12/24/2015,0,2,In Progress,1,1.73
65662,0,1,0,11/23/2015,1,1,Not Started,4,64
65663,0,1,1,11/24/2015,0,2,In Progress,3,4.33
65664,0,0,0,12/4/2015,0,4,-,3,7.21
65665,0,1,1,11/13/2015,0,2,In Progress,1,1.41
65666,1,1,1,11/19/2015,1,4,-,4,2500
65667,1,0,1,10/13/2015,0,3,Active,1,2
65668,0,1,1,12/12/2015,0,2,In Progress,1,2.45
65669,0,1,1,12/10/2015,0,3,Active,0,0
65670,0,0,1,11/13/2015,1,2,In Progress,4,72
65671,1,0,1,12/11/2015,1,3,Active,0,0
65672,1,0,1,10/23/2015,1,4,-,4,13.57
65673,0,1,1,11/1/2015,1,4,-,4,1024
65674,1,1,0,10/3/2015,1,2,In Progress,1,1.82
65675,1,0,0,10/30/2015,0,1,Not Started,0,0
65676,0,1,1,10/25/2015,1,4,-,2,9.9
65677,1,1,0,10/15/2015,0,2,In Progress,3,1029
65678,1,1,1,10/31/2015,1,2,In Progress,4,1024
65679,1,0,0,11/3/2015,0,3,Active,3,4.9
65680,0,0,0,12/4/2015,0,3,Active,1,7
65681,1,0,1,12/7/2015,0,3,Active,0,0
65682,0,1,1,12/31/2015,1,2,In Progress,4,50
65683,0,0,0,10/16/2015,0,1,Not Started,2,3.17
65684,1,1,0,11/21/2015,0,1,Not Started,0,0
65685,0,1,1,11/29/2015,0,1,Not Started,0,0
65686,1,1,1,10/2/2015,1,1,Not Started,3,24
65687,1,1,1,11/2/2015,1,3,Active,3,24
65688,1,0,0,11/3/2015,0,2,In Progress,4,18
65689,0,0,1,10/3/2015,0,3,Active,4,6.87
65690,0,1,0,12/7/2015,1,3,Active,4,5184
65691,0,1,1,12/31/2015,1,4,-,1,2.65
65692,0,1,0,10/3/2015,1,3,Active,4,32
65693,0,1,1,10/12/2015,0,3,Active,2,8.49
65694,0,0,0,11/9/2015,1,1,Not Started,1,4
65695,1,1,1,11/14/2015,1,1,Not Started,3,1029
65696,0,1,0,12/24/2015,1,1,Not Started,4,8
65697,1,0,1,11/22/2015,1,3,Active,0,0
65698,0,0,0,12/28/2015,1,3,Active,2,4.61
65699,1,0,0,11/18/2015,1,4,-,4,5184
65700,0,0,1,10/26/2015,0,1,Not Started,1,1.71
65701,0,1,1,11/18/2015,1,3,Active,2,4.61
65702,1,0,1,10/26/2015,1,2,In Progress,0,0
65703,1,1,1,11/17/2015,1,2,In Progress,4,21.26
65704,1,1,1,11/22/2015,1,2,In Progress,4,1024
65705,0,1,1,12/22/2015,1,3,Active,1,7
65706,0,0,1,12/17/2015,0,2,In Progress,3,13.86
65707,1,0,1,10/7/2015,1,3,Active,2,5.66
65708,0,0,0,12/1/2015,1,1,Not Started,2,5.66
65709,1,0,0,10/13/2015,0,2,In Progress,3,9
65710,1,0,0,12/8/2015,0,3,Active,0,0
65711,0,1,1,11/12/2015,0,4,-,1,1.91
65712,1,1,1,12/30/2015,0,1,Not Started,1,1.26
65713,1,0,1,10/2/2015,0,1,Not Started,0,0
65714,1,0,1,10/28/2015,1,3,Active,2,2
65715,1,0,0,12/25/2015,1,4,-,4,9604
65716,1,1,0,11/29/2015,0,1,Not Started,3,10.1
65717,1,0,1,11/6/2015,1,4,-,0,0
65718,1,0,0,11/16/2015,0,2,In Progress,4,8
