id,door buster,in stock,is online,launch date,has image,status code,status,Has Price,Price
19528,0,0,0,10/23/2015,0,4,-,0,0
19529,1,1,1,10/6/2015,1,1,Not Started,1,2
19530,1,0,1,12/17/2015,0,3,Active,1,1.82
19531,1,0,1,12/12/2015,0,1,Not Started,4,5184
19532,0,0,0,10/23/2015,1,1,Not Started,1,4
19533,0,1,0,10/24/2015,0,2,In Progress,3,4.9
19534,1,1,1,12/2/2015,1,4,-,2,32
19535,0,0,1,10/1/2015,1,4,-,4,10.08
19536,1,1,0,12/10/2015,0,2,In Progress,0,0
19537,0,0,1,10/29/2015,0,3,Active,2,8.49
19538,0,0,1,12/29/2015,1,3,Active,4,98
19539,1,1,1,11/21/2015,0,2,In Progress,2,98
19540,0,1,0,11/18/2015,0,4,-,1,3
19541,0,0,1,12/1/2015,0,1,Not Started,3,32.08
19542,0,0,0,10/23/2015,1,4,-,1,5
19543,0,1,0,11/5/2015,0,3,Active,0,0
19544,1,0,1,10/10/2015,1,4,-,1,7
19545,0,1,1,12/27/2015,1,1,Not Started,3,4.33
19546,1,1,1,10/10/2015,1,2,In Progress,0,0
19547,0,0,1,12/4/2015,1,2,In Progress,1,2.24
19548,1,1,1,10/18/2015,1,2,In Progress,0,0
19549,1,1,1,10/1/2015,1,1,Not Started,3,13.86
19550,0,0,0,10/27/2015,1,3,Active,2,4.24
19551,0,1,1,12/17/2015,1,2,In Progress,4,21.26
19552,1,1,1,12/21/2015,0,4,-,1,2.45
19553,1,1,0,12/6/2015,0,1,Not Started,3,32.08
19554,0,1,0,11/13/2015,1,4,-,0,0
19555,1,1,1,12/15/2015,1,4,-,0,0
19556,1,0,0,11/3/2015,0,4,-,4,98
19557,0,1,1,12/19/2015,0,3,Active,4,17.31
19558,1,0,1,10/4/2015,0,3,Active,3,10.1
19559,0,1,1,10/25/2015,0,1,Not Started,2,3.68
19560,0,1,1,11/5/2015,1,4,-,1,7
19561,1,1,1,10/26/2015,1,4,-,4,2500
19562,1,1,0,12/31/2015,1,3,Active,4,50
19563,1,1,0,10/14/2015,1,3,Active,4,98
19564,0,0,1,11/24/2015,0,4,-,4,6.87
19565,1,1,0,11/6/2015,1,4,-,2,9.9
19566,0,1,1,11/2/2015,0,3,Active,0,0
19567,1,1,1,10/13/2015,1,4,-,1,5
19568,1,1,0,11/28/2015,1,4,-,1,6
19569,0,1,0,11/7/2015,0,4,-,0,0
19570,1,0,0,11/2/2015,0,2,In Progress,1,2
19571,0,0,1,10/30/2015,1,4,-,0,0
19572,1,1,0,10/10/2015,1,1,Not Started,4,8
19573,0,1,0,11/27/2015,1,4,-,0,0
19574,0,1,1,10/30/2015,0,3,Active,0,0
19575,0,1,1,12/7/2015,0,4,-,4,324
19576,0,0,0,10/22/2015,1,3,Active,1,1.26
19577,1,0,0,12/8/2015,0,2,In Progress,4,32
19578,0,1,1,10/9/2015,0,3,Active,2,2.83
19579,1,0,0,11/6/2015,1,3,Active,2,4.61
19580,1,1,1,11/19/2015,0,3,Active,2,4.16
19581,1,0,0,12/24/2015,1,4,-,0,0
19582,1,0,1,10/3/2015,1,1,Not Started,4,72
19583,1,1,0,10/6/2015,1,1,Not Started,1,3
19584,0,0,1,12/22/2015,0,3,Active,0,0
19585,1,0,1,12/29/2015,0,4,-,0,0
19586,0,0,1,10/22/2015,1,4,-,3,9
19587,0,0,0,10/26/2015,0,4,-,1,1.44
19588,1,0,0,11/22/2015,0,1,Not Started,2,32
19589,0,0,1,12/18/2015,1,3,Active,1,2.45
19590,0,1,0,11/3/2015,0,3,Active,0,0
19591,0,0,1,12/13/2015,1,4,-,1,7
19592,0,1,1,12/12/2015,0,4,-,3,9
19593,0,1,1,12/13/2015,0,1,Not Started,3,25.46
19594,0,0,1,11/12/2015,0,1,Not Started,4,5184
19595,0,1,0,11/21/2015,0,3,Active,0,0
19596,1,1,0,10/3/2015,1,3,Active,2,7.07
19597,0,0,0,10/10/2015,1,1,Not Started,2,4.24
19598,0,1,1,12/21/2015,1,4,-,4,64
19599,0,1,1,12/15/2015,0,3,Active,2,2.62
19600,0,0,0,11/2/2015,1,2,In Progress,1,2
19601,1,0,1,11/14/2015,0,1,Not Started,3,32.08
19602,0,1,1,11/8/2015,0,2,In Progress,2,4.24
19603,1,0,1,12/16/2015,1,3,Active,3,5.77
19604,1,0,1,10/26/2015,0,3,Active,0,0
19605,0,0,1,11/18/2015,1,4,-,2,4.24
19606,0,0,0,10/6/2015,0,2,In Progress,4,50
19607,0,0,0,11/29/2015,1,2,In Progress,2,8
19608,0,1,1,10/5/2015,1,4,-,0,0
19609,1,1,1,12/11/2015,1,1,Not Started,2,2.83
19610,0,1,1,11/28/2015,0,2,In Progress,0,0
19611,0,1,0,10/23/2015,0,3,Active,0,0
19612,1,0,0,12/27/2015,1,4,-,2,50
19613,0,0,1,11/17/2015,0,3,Active,0,0
19614,1,0,1,12/17/2015,1,4,-,0,0
19615,0,1,1,10/24/2015,1,1,Not Started,0,0
19616,1,1,1,10/6/2015,0,2,In Progress,2,3.17
19617,0,1,1,10/17/2015,0,3,Active,1,2.45
19618,1,1,1,12/16/2015,1,4,-,0,0
19619,0,1,1,10/13/2015,1,1,Not Started,2,18
19620,1,0,1,12/26/2015,1,2,In Progress,2,4.16
19621,1,0,0,12/19/2015,1,3,Active,3,19.36
19622,0,1,1,10/2/2015,0,3,Active,4,8
19623,0,0,1,12/15/2015,0,3,Active,0,0
19624,0,1,1,12/6/2015,1,2,In Progress,2,9.9
19625,0,0,1,12/19/2015,1,2,In Progress,1,6
19626,1,1,0,10/4/2015,0,2,In Progress,4,9604
19627,0,0,0,10/17/2015,1,3,Active,1,2.65
19628,1,0,0,10/1/2015,0,2,In Progress,2,5.66
19629,1,0,1,12/25/2015,0,4,-,1,2.45
19630,1,0,0,12/29/2015,1,2,In Progress,1,1.71
19631,1,1,1,10/10/2015,0,4,-,1,2.24
19632,1,1,1,10/14/2015,0,3,Active,4,98
19633,1,0,0,11/15/2015,0,3,Active,4,21.26
19634,0,0,1,12/13/2015,1,2,In Progress,3,19.36
19635,1,0,0,10/10/2015,1,1,Not Started,4,4
19636,0,0,1,10/18/2015,1,2,In Progress,2,32
19637,1,0,1,10/28/2015,0,1,Not Started,2,5.66
19638,0,0,0,11/2/2015,1,1,Not Started,2,3.17
19639,1,1,0,12/27/2015,1,4,-,4,13.57
19640,1,1,1,10/17/2015,0,3,Active,0,0
19641,0,1,0,10/21/2015,1,3,Active,1,2.24
19642,0,1,0,11/13/2015,0,4,-,4,1024
19643,1,1,1,12/24/2015,0,3,Active,1,1.59
19644,1,0,1,11/14/2015,1,3,Active,3,24
19645,1,0,0,10/29/2015,0,2,In Progress,4,2500
19646,0,0,0,11/30/2015,0,1,Not Started,3,32.08
19647,1,0,0,11/21/2015,0,1,Not Started,4,5184
19648,0,1,1,10/2/2015,0,1,Not Started,1,7
19649,0,1,0,11/12/2015,1,3,Active,1,1.41
19650,1,0,1,10/19/2015,1,1,Not Started,1,1.59
19651,1,1,0,11/19/2015,1,2,In Progress,1,1.91
19652,1,1,0,10/14/2015,1,2,In Progress,4,18
19653,0,1,0,10/3/2015,0,3,Active,2,50
19654,1,0,0,12/29/2015,0,3,Active,3,5.77
19655,0,1,1,12/27/2015,0,3,Active,0,0
19656,1,0,0,12/21/2015,1,1,Not Started,1,1.26
19657,1,0,1,12/24/2015,1,2,In Progress,2,98
19658,0,0,1,11/2/2015,1,3,Active,3,24
19659,0,1,1,11/9/2015,0,4,-,1,2.24
19660,1,1,0,11/24/2015,0,4,-,0,0
19661,0,1,1,10/26/2015,1,4,-,4,98
19662,1,1,1,10/25/2015,1,1,Not Started,3,32.08
19663,0,1,1,12/21/2015,0,2,In Progress,1,6
19664,1,0,1,12/3/2015,0,2,In Progress,2,2
19665,0,0,1,10/3/2015,1,2,In Progress,3,192
19666,1,1,0,12/27/2015,1,1,Not Started,0,0
19667,1,1,1,12/12/2015,1,2,In Progress,3,4.9
19668,0,0,0,11/7/2015,0,1,Not Started,3,1029
19669,0,0,0,12/28/2015,0,3,Active,3,8.65
19670,0,1,0,12/8/2015,0,2,In Progress,3,24
19671,1,0,1,10/6/2015,0,3,Active,4,72
19672,1,1,0,12/3/2015,1,1,Not Started,3,1029
19673,1,1,1,12/28/2015,0,3,Active,3,13.86
19674,0,0,1,10/4/2015,1,3,Active,1,1.41
19675,0,0,1,12/2/2015,0,4,-,0,0
19676,0,1,1,12/20/2015,1,4,-,2,18
19677,1,1,1,12/23/2015,0,1,Not Started,2,32
19678,1,1,1,11/29/2015,1,3,Active,1,7
19679,0,0,1,12/11/2015,0,3,Active,4,4
19680,1,0,1,12/25/2015,1,3,Active,4,324
19681,0,0,1,10/5/2015,0,4,-,4,13.57
19682,1,0,1,10/25/2015,0,4,-,4,32
19683,0,1,0,11/2/2015,1,2,In Progress,2,7.07
19684,0,0,1,12/17/2015,1,1,Not Started,4,8
19685,1,0,0,12/29/2015,0,3,Active,0,0
19686,1,0,1,11/6/2015,1,1,Not Started,1,7
19687,1,1,0,11/29/2015,1,1,Not Started,3,10.1
19688,1,0,1,10/2/2015,1,4,-,2,9.9
19689,1,0,0,11/7/2015,1,1,Not Started,1,1.71
19690,0,1,0,11/3/2015,1,3,Active,4,13.57
19691,0,1,1,11/17/2015,1,3,Active,4,21.26
19692,0,0,1,10/13/2015,1,3,Active,0,0
19693,0,1,1,11/18/2015,1,1,Not Started,0,0
19694,0,0,0,11/23/2015,0,3,Active,2,3.68
19695,0,1,0,12/12/2015,1,4,-,2,3.68
19696,1,1,0,10/8/2015,0,4,-,2,2
19697,0,0,1,10/10/2015,1,2,In Progress,0,0
19698,0,0,0,10/14/2015,1,4,-,1,4
19699,0,0,0,11/18/2015,0,3,Active,1,1.71
19700,0,0,0,10/3/2015,1,3,Active,1,6
19701,1,1,0,11/25/2015,1,2,In Progress,3,9
19702,0,1,1,12/3/2015,1,2,In Progress,2,2.62
19703,0,1,1,11/25/2015,0,1,Not Started,2,4.61
19704,0,1,0,10/22/2015,1,4,-,2,2.83
19705,1,1,0,11/20/2015,1,3,Active,4,9604
19706,1,1,1,11/14/2015,0,2,In Progress,4,9604
19707,1,0,0,12/1/2015,1,1,Not Started,3,24
19708,1,1,1,11/13/2015,0,1,Not Started,0,0
19709,0,1,1,11/24/2015,0,2,In Progress,4,50
19710,1,1,1,11/25/2015,1,3,Active,2,50
19711,0,0,1,12/14/2015,0,1,Not Started,0,0
19712,0,0,0,10/10/2015,0,2,In Progress,1,6
19713,1,0,1,10/19/2015,0,3,Active,4,98
19714,1,1,0,12/9/2015,0,4,-,1,1.82
19715,1,1,0,12/30/2015,0,1,Not Started,0,0
19716,0,0,0,11/26/2015,0,4,-,4,18
19717,1,0,0,11/6/2015,1,2,In Progress,4,64
19718,0,1,1,10/27/2015,1,4,-,2,2.62
19719,0,0,0,10/11/2015,1,1,Not Started,1,1.71
19720,1,0,0,10/13/2015,1,4,-,3,13.86
19721,0,1,1,10/14/2015,1,4,-,1,2.24
19722,0,1,1,12/6/2015,1,2,In Progress,4,6.87
19723,0,0,1,10/11/2015,0,4,-,3,4.33
19724,1,1,0,12/7/2015,0,4,-,2,2
19725,0,0,1,10/28/2015,1,1,Not Started,0,0
19726,0,0,1,12/6/2015,0,1,Not Started,0,0
19727,0,0,1,12/6/2015,0,1,Not Started,0,0
19728,0,1,0,12/30/2015,1,2,In Progress,3,2.88
19729,0,0,0,10/25/2015,0,4,-,0,0
19730,0,0,0,10/13/2015,0,4,-,2,7.07
19731,1,0,1,10/2/2015,0,1,Not Started,0,0
19732,0,0,1,11/2/2015,1,4,-,4,4
19733,0,0,0,11/25/2015,0,2,In Progress,3,24
19734,1,0,1,10/30/2015,0,1,Not Started,2,3.68
19735,1,0,0,11/13/2015,0,4,-,3,8.65
19736,1,0,0,11/19/2015,1,1,Not Started,3,8.65
19737,0,0,1,11/4/2015,1,1,Not Started,0,0
19738,0,0,0,10/15/2015,1,1,Not Started,2,4.61
19739,1,1,0,11/15/2015,1,2,In Progress,4,1024
19740,0,1,1,12/31/2015,0,3,Active,0,0
19741,0,0,0,10/22/2015,0,2,In Progress,0,0
19742,1,0,1,10/21/2015,1,2,In Progress,0,0
19743,1,1,0,12/3/2015,0,3,Active,1,2
19744,1,1,1,11/17/2015,1,2,In Progress,4,50
19745,1,0,1,11/7/2015,1,2,In Progress,0,0
19746,0,0,1,11/15/2015,1,4,-,4,324
19747,1,1,0,12/21/2015,1,3,Active,2,98
19748,1,0,0,10/20/2015,1,2,In Progress,4,18
19749,1,0,0,10/23/2015,0,1,Not Started,3,9
19750,1,0,0,11/29/2015,0,2,In Progress,4,5184
19751,0,0,0,10/4/2015,1,3,Active,0,0
19752,0,1,1,11/6/2015,0,3,Active,0,0
19753,0,1,0,10/5/2015,0,3,Active,1,2
19754,0,0,1,12/11/2015,1,1,Not Started,4,72
19755,0,1,0,11/19/2015,0,4,-,4,8
19756,0,0,0,11/29/2015,0,4,-,0,0
19757,0,1,1,12/21/2015,0,3,Active,1,2.24
19758,0,1,0,11/1/2015,1,4,-,2,3.68
19759,1,1,1,12/29/2015,1,1,Not Started,4,21.26
19760,0,1,0,10/15/2015,1,2,In Progress,3,7.21
19761,1,0,0,12/21/2015,1,2,In Progress,0,0
19762,1,1,1,10/3/2015,1,2,In Progress,1,3
19763,1,0,0,10/24/2015,0,2,In Progress,4,4
19764,1,0,0,10/24/2015,0,1,Not Started,4,21.26
19765,0,0,0,11/18/2015,1,3,Active,2,50
19766,1,1,1,10/8/2015,1,4,-,2,18
19767,0,0,1,10/12/2015,1,3,Active,0,0
19768,1,0,0,11/16/2015,0,1,Not Started,4,4
19769,0,1,1,10/24/2015,0,1,Not Started,1,1.44
19770,1,0,1,10/15/2015,1,3,Active,0,0
19771,1,1,0,10/27/2015,1,1,Not Started,3,375
19772,1,1,0,11/22/2015,0,2,In Progress,0,0
19773,1,1,0,10/23/2015,1,4,-,4,6.87
19774,1,0,0,12/1/2015,1,1,Not Started,4,10.08
19775,0,1,1,10/11/2015,1,1,Not Started,3,4.33
19776,0,1,0,11/30/2015,0,1,Not Started,4,324
19777,1,0,0,10/31/2015,0,4,-,4,8
19778,0,1,1,10/8/2015,0,3,Active,4,64
19779,0,0,1,11/6/2015,0,4,-,1,1.73
19780,1,0,0,11/17/2015,1,4,-,2,4.61
19781,0,1,0,11/25/2015,1,2,In Progress,4,50
19782,1,1,0,11/15/2015,1,1,Not Started,2,2
19783,1,1,1,11/1/2015,1,2,In Progress,1,2.24
19784,1,0,1,12/6/2015,0,3,Active,4,6.87
19785,1,0,0,12/12/2015,0,1,Not Started,1,7
19786,0,1,0,12/3/2015,1,3,Active,4,17.31
19787,1,1,1,10/20/2015,1,3,Active,2,3.68
19788,0,0,1,11/12/2015,0,4,-,1,1.82
19789,1,1,1,10/7/2015,1,1,Not Started,2,8
19790,0,0,0,12/23/2015,1,4,-,4,17.31
19791,0,0,1,10/31/2015,1,3,Active,2,8
19792,0,0,1,10/3/2015,1,1,Not Started,1,1.59
19793,0,1,0,11/17/2015,1,2,In Progress,4,13.57
19794,1,0,1,10/20/2015,1,2,In Progress,0,0
19795,1,1,0,10/2/2015,0,3,Active,3,81
19796,1,1,1,12/14/2015,0,4,-,3,32.08
19797,0,0,0,11/22/2015,0,3,Active,3,648
19798,1,1,1,12/4/2015,0,4,-,0,0
19799,1,0,0,10/1/2015,1,1,Not Started,0,0
19800,0,1,1,10/10/2015,1,4,-,1,2
19801,0,1,0,11/10/2015,0,2,In Progress,0,0
19802,0,0,0,10/17/2015,1,1,Not Started,2,2.62
19803,1,0,0,11/7/2015,1,1,Not Started,3,81
19804,0,0,0,12/10/2015,1,4,-,0,0
19805,1,1,0,11/17/2015,0,3,Active,2,8
19806,1,0,0,11/1/2015,0,3,Active,1,2.24
19807,0,1,0,12/9/2015,1,4,-,4,50
19808,0,0,0,10/19/2015,1,3,Active,0,0
19809,1,0,0,11/27/2015,0,2,In Progress,2,72
19810,0,1,1,12/3/2015,0,1,Not Started,1,6
19811,0,1,0,10/28/2015,1,3,Active,1,2.45
19812,0,1,1,10/5/2015,1,4,-,2,5.66
19813,0,1,0,10/29/2015,1,3,Active,1,7
19814,1,1,1,12/30/2015,1,1,Not Started,0,0
19815,1,1,0,12/12/2015,1,2,In Progress,2,3.68
19816,1,1,1,10/18/2015,0,2,In Progress,0,0
19817,1,1,1,12/22/2015,1,3,Active,2,4.16
19818,0,1,0,10/19/2015,1,2,In Progress,0,0
19819,0,0,1,12/2/2015,1,3,Active,4,21.26
19820,0,1,0,10/21/2015,0,1,Not Started,3,10.1
19821,1,1,1,10/1/2015,1,2,In Progress,3,10.1
19822,0,1,0,12/4/2015,1,4,-,3,32.08
19823,1,0,1,11/16/2015,1,1,Not Started,2,98
19824,0,0,1,10/4/2015,0,4,-,2,2.62
19825,0,0,1,10/8/2015,0,1,Not Started,4,6.87
19826,0,1,1,11/9/2015,1,2,In Progress,2,2.62
19827,1,0,1,12/17/2015,0,4,-,3,648
19828,1,0,0,11/15/2015,1,2,In Progress,4,2500
19829,0,0,1,11/8/2015,1,4,-,0,0
19830,1,1,1,11/26/2015,1,2,In Progress,2,8
19831,1,0,1,11/25/2015,0,1,Not Started,4,64
19832,0,1,0,10/18/2015,1,4,-,3,32.08
19833,1,0,0,11/17/2015,0,4,-,2,7.07
19834,1,0,0,11/11/2015,0,2,In Progress,3,10.1
19835,0,0,1,11/1/2015,0,2,In Progress,3,4.9
19836,0,0,1,12/8/2015,0,3,Active,3,32.08
19837,0,1,1,10/28/2015,1,4,-,1,6
19838,0,1,1,10/2/2015,1,4,-,3,25.46
19839,1,0,0,11/15/2015,0,4,-,2,72
19840,1,0,1,11/27/2015,0,2,In Progress,2,32
19841,0,1,1,10/3/2015,1,1,Not Started,0,0
19842,1,1,1,11/16/2015,1,2,In Progress,3,4.9
19843,1,1,1,12/17/2015,0,1,Not Started,1,2.45
19844,1,0,1,12/29/2015,0,2,In Progress,4,50
19845,0,0,1,11/10/2015,1,4,-,2,5.66
19846,1,0,1,11/19/2015,1,2,In Progress,4,10.08
19847,0,0,1,11/11/2015,1,4,-,2,2.83
19848,0,0,0,11/11/2015,1,3,Active,1,1.44
19849,0,1,1,11/14/2015,0,4,-,3,81
19850,1,0,0,12/14/2015,0,2,In Progress,1,1.91
19851,1,0,1,10/26/2015,1,2,In Progress,3,10.1
19852,0,0,1,11/20/2015,1,4,-,2,32
19853,1,0,0,12/2/2015,1,3,Active,3,19.36
19854,1,0,1,12/1/2015,0,2,In Progress,2,3.17
19855,0,1,0,10/31/2015,1,2,In Progress,0,0
19856,1,1,0,10/25/2015,1,1,Not Started,1,2.65
19857,1,0,1,12/23/2015,1,1,Not Started,4,72
19858,1,0,1,12/22/2015,0,4,-,4,72
19859,1,0,1,12/23/2015,0,1,Not Started,2,3.17
19860,0,0,1,10/26/2015,1,2,In Progress,3,32.08
19861,0,0,1,11/23/2015,1,3,Active,4,4
19862,1,1,1,10/5/2015,1,1,Not Started,2,7.07
19863,0,1,0,11/13/2015,1,1,Not Started,4,9604
19864,1,0,0,11/19/2015,1,1,Not Started,3,192
19865,0,0,0,10/16/2015,1,4,-,2,2
19866,1,1,1,11/12/2015,1,1,Not Started,2,7.07
19867,0,0,0,11/1/2015,0,2,In Progress,1,2.45
19868,1,0,0,12/10/2015,0,1,Not Started,4,98
19869,0,1,1,10/20/2015,1,1,Not Started,0,0
19870,0,0,0,11/11/2015,1,4,-,3,7.21
19871,0,0,1,12/14/2015,0,4,-,0,0
19872,0,0,0,10/4/2015,1,3,Active,0,0
19873,0,0,0,11/11/2015,1,4,-,1,4
19874,1,1,0,10/26/2015,0,2,In Progress,1,1.73
19875,0,1,0,12/19/2015,0,4,-,3,8.65
19876,1,0,0,10/30/2015,0,4,-,1,1.41
19877,1,1,0,10/14/2015,1,3,Active,0,0
19878,0,0,1,11/2/2015,1,1,Not Started,0,0
19879,0,1,0,12/23/2015,1,1,Not Started,4,4
19880,0,1,1,12/25/2015,0,3,Active,0,0
19881,0,0,0,11/13/2015,0,4,-,4,18
19882,1,0,0,11/21/2015,1,2,In Progress,1,1.59
19883,1,1,0,12/15/2015,1,2,In Progress,0,0
19884,0,0,1,12/12/2015,1,3,Active,4,64
19885,0,1,1,11/10/2015,0,2,In Progress,3,4.9
19886,1,0,0,10/29/2015,0,3,Active,4,1024
19887,1,0,0,10/20/2015,0,1,Not Started,0,0
19888,1,1,1,12/16/2015,1,3,Active,4,13.57
19889,0,1,1,10/20/2015,0,1,Not Started,1,1.26
19890,1,0,0,11/1/2015,0,1,Not Started,1,1.41
19891,1,1,1,10/4/2015,1,4,-,2,32
19892,1,0,0,11/24/2015,1,1,Not Started,0,0
19893,1,1,0,11/21/2015,1,2,In Progress,3,10.1
19894,1,1,1,11/16/2015,0,1,Not Started,2,4.16
19895,0,0,1,11/5/2015,1,3,Active,2,9.9
19896,0,0,0,10/9/2015,1,2,In Progress,4,10.08
19897,0,1,1,11/4/2015,0,3,Active,4,2500
19898,1,0,1,12/10/2015,0,3,Active,3,9
19899,0,1,0,10/7/2015,0,2,In Progress,0,0
19900,1,1,1,11/9/2015,0,3,Active,1,4
19901,1,0,0,10/7/2015,0,3,Active,1,2.65
19902,0,0,0,12/5/2015,1,3,Active,3,10.1
19903,0,1,0,10/10/2015,1,4,-,0,0
19904,1,1,1,10/11/2015,0,1,Not Started,4,324
19905,1,1,0,11/15/2015,0,1,Not Started,2,4.24
19906,0,0,1,12/25/2015,0,2,In Progress,1,1.73
19907,0,1,0,11/12/2015,0,1,Not Started,2,9.9
19908,0,0,1,10/13/2015,0,2,In Progress,0,0
19909,0,1,0,12/22/2015,1,3,Active,1,5
19910,0,0,0,12/31/2015,0,4,-,4,324
19911,0,0,1,12/29/2015,1,2,In Progress,0,0
19912,0,0,0,11/19/2015,1,1,Not Started,3,13.86
19913,1,1,1,12/6/2015,1,2,In Progress,2,3.68
19914,0,0,0,12/2/2015,1,4,-,0,0
19915,0,1,1,12/26/2015,0,3,Active,4,4
19916,1,1,0,11/28/2015,0,3,Active,3,4.9
19917,0,1,0,11/18/2015,0,4,-,3,5.77
19918,0,0,0,12/12/2015,1,3,Active,1,1.59
19919,1,0,0,12/17/2015,0,3,Active,4,72
19920,0,0,0,12/9/2015,1,2,In Progress,4,17.31
19921,1,0,1,12/8/2015,1,4,-,0,0
19922,0,1,0,10/26/2015,1,1,Not Started,0,0
19923,0,1,1,11/1/2015,0,2,In Progress,0,0
19924,0,0,1,11/24/2015,1,3,Active,0,0
19925,1,0,0,11/21/2015,0,3,Active,4,4
19926,1,1,1,11/3/2015,1,4,-,0,0
19927,1,1,1,12/9/2015,1,4,-,2,5.66
19928,0,1,0,12/28/2015,1,1,Not Started,2,4.24
19929,1,0,1,12/9/2015,1,1,Not Started,0,0
19930,1,1,1,10/24/2015,1,2,In Progress,2,7.07
19931,1,0,1,12/10/2015,0,2,In Progress,3,25.46
19932,0,1,1,11/22/2015,1,2,In Progress,4,8
19933,1,1,0,11/8/2015,0,2,In Progress,1,3
19934,1,1,1,11/3/2015,1,2,In Progress,2,3.17
19935,0,0,1,10/3/2015,0,4,-,2,32
19936,1,0,1,11/24/2015,0,4,-,0,0
19937,1,1,0,11/4/2015,1,3,Active,3,4.9
19938,1,0,1,12/4/2015,1,4,-,2,7.07
19939,1,1,1,12/24/2015,0,2,In Progress,4,6.87
19940,1,1,1,11/5/2015,1,1,Not Started,3,32.08
19941,0,0,0,12/4/2015,1,4,-,2,3.68
19942,0,1,1,11/4/2015,0,2,In Progress,1,2
19943,0,1,0,10/16/2015,0,2,In Progress,2,2.62
19944,0,1,0,11/6/2015,0,1,Not Started,2,2.83
19945,0,0,0,11/10/2015,0,2,In Progress,3,375
19946,1,0,0,11/26/2015,0,4,-,2,50
19947,0,1,1,11/9/2015,0,3,Active,1,2
19948,1,0,0,11/5/2015,1,2,In Progress,2,4.24
19949,0,1,1,10/24/2015,0,1,Not Started,3,81
19950,0,1,0,11/28/2015,1,2,In Progress,0,0
19951,1,1,0,10/5/2015,0,2,In Progress,1,4
19952,0,1,1,12/25/2015,0,3,Active,0,0
19953,1,1,0,10/11/2015,0,1,Not Started,2,8
19954,0,0,0,10/7/2015,0,3,Active,2,32
19955,0,1,0,10/10/2015,0,4,-,0,0
19956,0,1,1,12/12/2015,0,3,Active,0,0
19957,0,1,0,11/1/2015,1,4,-,3,10.1
19958,1,0,0,10/11/2015,0,4,-,4,17.31
19959,1,0,0,10/25/2015,0,3,Active,2,8.49
19960,1,1,0,11/2/2015,1,2,In Progress,4,13.57
19961,1,1,1,11/6/2015,0,1,Not Started,4,4
19962,0,1,1,10/30/2015,0,4,-,4,324
19963,1,1,0,10/9/2015,1,4,-,2,3.68
19964,0,0,1,10/4/2015,0,2,In Progress,0,0
19965,0,0,0,11/16/2015,1,4,-,2,3.17
19966,0,1,1,11/1/2015,1,3,Active,3,7.21
19967,1,1,1,11/13/2015,0,2,In Progress,0,0
19968,0,1,0,12/1/2015,0,3,Active,4,17.31
19969,0,0,1,12/18/2015,0,1,Not Started,0,0
19970,0,1,0,12/22/2015,0,2,In Progress,3,19.36
19971,1,1,0,12/29/2015,1,2,In Progress,3,24
19972,0,1,0,12/16/2015,0,3,Active,3,13.86
19973,1,1,1,11/27/2015,0,3,Active,3,192
19974,0,1,0,12/8/2015,0,3,Active,1,1.91
19975,1,1,1,11/14/2015,1,1,Not Started,4,2500
19976,1,1,1,11/11/2015,0,2,In Progress,1,4
19977,0,0,1,11/26/2015,0,3,Active,2,2.62
19978,0,1,0,11/13/2015,1,2,In Progress,2,72
19979,0,0,1,11/16/2015,0,4,-,1,6
19980,0,0,0,12/24/2015,0,1,Not Started,2,4.61
19981,1,0,1,10/8/2015,1,1,Not Started,1,2.24
19982,1,1,1,11/14/2015,0,4,-,0,0
19983,0,1,0,10/29/2015,0,4,-,4,2500
19984,1,0,0,11/9/2015,1,3,Active,0,0
19985,1,1,1,11/25/2015,0,4,-,1,1.44
19986,1,1,0,10/26/2015,0,1,Not Started,4,64
19987,1,1,1,12/8/2015,1,4,-,3,7.21
19988,0,0,0,12/27/2015,1,4,-,4,64
19989,0,1,0,10/11/2015,1,2,In Progress,4,17.31
19990,0,1,1,11/1/2015,1,2,In Progress,3,24
19991,0,0,1,10/12/2015,0,2,In Progress,1,2
19992,0,1,1,10/28/2015,1,4,-,0,0
19993,1,0,1,11/4/2015,1,2,In Progress,2,5.66
19994,0,1,1,12/12/2015,1,4,-,3,9
19995,1,0,0,12/7/2015,0,4,-,2,98
19996,1,0,0,10/26/2015,0,3,Active,0,0
19997,0,0,1,11/24/2015,0,2,In Progress,4,50
19998,0,1,0,11/23/2015,1,1,Not Started,3,7.21
19999,1,1,1,10/10/2015,1,3,Active,3,81
20000,0,1,1,12/31/2015,0,1,Not Started,3,7.21
20001,1,1,1,11/15/2015,0,2,In Progress,0,0
20002,1,1,0,10/15/2015,0,4,-,4,21.26
20003,0,1,0,10/25/2015,1,2,In Progress,2,18
20004,1,0,0,11/11/2015,1,1,Not Started,0,0
20005,0,0,0,11/19/2015,0,3,Active,3,8.65
20006,0,1,1,10/15/2015,1,2,In Progress,1,1.26
20007,1,1,0,12/9/2015,1,3,Active,4,9604
20008,1,0,1,11/7/2015,1,1,Not Started,4,4
20009,0,1,0,10/25/2015,1,2,In Progress,1,1.59
20010,1,1,0,10/9/2015,1,1,Not Started,1,2.65
20011,0,0,0,11/19/2015,1,3,Active,3,5.77
20012,1,1,0,10/13/2015,0,4,-,4,50
20013,0,0,1,10/5/2015,1,3,Active,0,0
20014,1,1,1,10/7/2015,0,2,In Progress,1,7
20015,0,0,1,11/6/2015,0,1,Not Started,1,5
